latitude,longitude
22044177@N08,20240713-R62_1510,5576432,16,40.155638,-105.129075
22044177@N08,20240713-R62_1523,5576432,16,40.155638,-105.129075
22044177@N08,20240713-R62_1556,5576432,16,40.155638,-105.129075
22044177@N08,20240713-R62_1562,5576432,16,40.155638,-105.129075
22044177@N08,20240713-R62_1614,5576432,16,40.155638,-105.129075
22044177@N08,20240713-R62_1689,5576432,16,40.155638,-105.129075
22044177@N08,20240713-R62_1685,5576432,16,40.155638,-105.129075
22044177@N08,20240713-R62_1760,5576432,16,40.155638,-105.129075
22044177@N08,R62_1473,5576432,16,40.155638,-105.129075
22044177@N08,R62_1590,5576432,16,40.155638,-105.129075
22044177@N08,R62_1756,5576432,16,40.155638,-105.129075
22044177@N08,R62_1763,5576432,16,40.155638,-105.129075
22044177@N08,R62_1869,5576432,16,40.155638,-105.129075
22044177@N08,R62_1881,5576432,16,40.155638,-105.129075
22044177@N08,R62_1897,5576432,16,40.155638,-105.129075
22044177@N08,R62_2034,5576432,16,40.155638,-105.129075
22044177@N08,R62_2063,5576432,16,40.155638,-105.129075
22044177@N08,R62_2118,5576432,16,40.155638,-105.129075
22044177@N08,R62_2154,5576432,16,40.155638,-105.129075
22044177@N08,R62_2210,5576432,16,40.155638,-105.129075
22044177@N08,R62_2244,5576432,16,40.155638,-105.129075
22044177@N08,R62_2247,5576432,16,40.155638,-105.129075
22044177@N08,R62_2266,5576432,16,40.155638,-105.129075
22044177@N08,R62_2264,5576432,16,40.155638,-105.129075
22044177@N08,R62_2325,5576432,16,40.155638,-105.129075
22044177@N08,R62_2448,5576432,16,40.155638,-105.129075
22044177@N08,R62_2492,5576432,16,40.155638,-105.129075
22044177@N08,R62_1393,5576432,16,40.155638,-105.129075
22044177@N08,R62_1692,5576432,16,40.155638,-105.129075
22044177@N08,R62_0734,5576432,16,40.155638,-105.129075
22044177@N08,R62_0778,5576432,16,40.155638,-105.129075
22044177@N08,R62_0779,5576432,16,40.155638,-105.129075
22044177@N08,R62_0790,5576432,16,40.155638,-105.129075
22044177@N08,R62_0843,5576432,16,40.155638,-105.129075
22044177@N08,R62_0860,5576432,16,40.155638,-105.129075
22044177@N08,R62_1018,5576432,16,40.155638,-105.129075
22044177@N08,R62_1039,5576432,16,40.155638,-105.129075
22044177@N08,R62_1258,5576432,16,40.155638,-105.129075
22044177@N08,R62_0723,5576432,16,40.155638,-105.129075
22044177@N08,R62_0199,5576432,16,40.155638,-105.129075
22044177@N08,R62_0252,5576432,16,40.155638,-105.129075
22044177@N08,R62_0276,5576432,16,40.155638,-105.129075
22044177@N08,R62_0354,5576432,16,40.155638,-105.129075
22044177@N08,R62_0433,5576432,16,40.155638,-105.129075
22044177@N08,R62_0446,5576432,16,40.155638,-105.129075
22044177@N08,R62_0458,5576432,16,40.155638,-105.129075
22044177@N08,R62_0487,5576432,16,40.155638,-105.129075
22044177@N08,R62_0509,5576432,16,40.155638,-105.129075
22044177@N08,R62_0531,5576432,16,40.155638,-105.129075
22044177@N08,R62_0528,5576432,16,40.155638,-105.129075
22044177@N08,R62_0547,5576432,16,40.155638,-105.129075
22044177@N08,R62_0549,5576432,16,40.155638,-105.129075
22044177@N08,R62_0671,5576432,16,40.155638,-105.129075
22044177@N08,R62_0720,5576432,16,40.155638,-105.129075
34517997@N02,"Travel: Denver, CO 8/21/24 - 8/26/24",5438234,16,39.858544,-105.061570
201267507@N02,,7150684,16,39.809291,-105.173339
201267507@N02,,7150684,16,39.809355,-105.173570
201267507@N02,,7150684,16,39.809416,-105.173456
46356025@N04,"Church, houses and bell tower on First High Street, Central City, Colorado, Aug. 17, 2024",5416606,16,39.801280,-105.513323
189557121@N02,20240817_095946,5580900,16,40.214975,-105.367189
189557121@N02,20240817_103446,5580900,16,40.222269,-105.356242
201267507@N02,,7150684,16,39.809430,-105.173548
201267507@N02,Amira choice,7150684,16,39.809386,-105.173409
201267507@N02,Amira choice,7150684,16,39.809302,-105.173256
201267507@N02,Amira choice,7150684,16,39.809430,-105.173548
201267507@N02,Amira choice,7150684,16,39.809233,-105.173417
200896493@N07,,5420964,16,39.931830,-105.277412
200896493@N07,,5420964,16,39.931850,-105.277428
130344250@N07,Storms Coming Soon!,5434810,16,39.872294,-105.276128
84311136@N00,NIST Experimental Strontium Optical Clock,5574991,16,39.994686,-105.263948
26004180@N00,20240810_193148,7174565,16,39.931652,-104.928006
26004180@N00,20240805_193557,7174565,16,39.931461,-104.928417
26004180@N00,20240805_224309,7174565,16,39.931466,-104.927914
26004180@N00,20240809_125756,7174565,16,39.931650,-104.928053
200525250@N06,Tim Eltzroth,5574991,16,39.999675,-105.281120
200525250@N06,Tim Eltzroth,5423294,16,39.774869,-105.224464
42034882@N00,Low Pass,7130983,16,39.946011,-105.105396
201156389@N05,IMG_3928,7150620,16,39.814547,-105.081550
201156389@N05,IMG_3927,7150620,16,39.815266,-105.081720
201156389@N05,IMG_3924,7150622,16,39.820052,-105.081689
201156389@N05,IMG_3832,7150619,16,39.824016,-105.087534
201156389@N05,IMG_4050,7150620,16,39.810302,-105.079484
201156389@N05,IMG_4038,7150619,16,39.824025,-105.087509
201156389@N05,IMG_3965,7150619,16,39.823863,-105.087564
201156389@N05,IMG_3931,7150657,16,39.784302,-105.110948
130344250@N07,From Above Clay,5436795,16,39.866813,-105.267631
26004180@N00,20240729_170226,7174565,16,39.931655,-104.927934
28721194@N03,Buck Local,5575020,16,40.017101,-105.192967
200896493@N07,,8479330,16,39.913105,-105.044931
130344250@N07,Approaching an Approach at Plain,5434810,16,39.885194,-105.273448
201090402@N02,IMG_6054,5433774,16,39.881225,-105.452112
26004180@N00,20240708_170000,7174565,16,39.931647,-104.927923
26004180@N00,20240708_170058,7174565,16,39.931644,-104.927931
