latitude,longitude
39.929980,-105.075578
39.917563,-105.510856
40.069106,-105.217716
39.903871,-105.622871
39.733625,-105.238509
40.140372,-105.484864
39.765797,-105.208084
40.017433,-105.269828
39.957633,-105.442537
40.019105,-105.277670
39.799510,-105.512630
40.019836,-105.101845
39.977722,-105.592331
39.761905,-105.216798
40.017836,-105.279892
40.194897,-105.526267
39.844900,-104.999356
39.927958,-105.298125
