latitude,longitude
39.959822,-105.287392
39.959872,-105.276573
39.959880,-105.276573
39.960050,-105.288689
39.960255,-105.295337
39.960311,-105.315842
39.960352,-105.315834
39.960400,-105.283945
39.960469,-105.295342
39.960732,-105.279729
39.960808,-105.295987
39.960811,-105.295987
39.960872,-105.273635
39.961027,-105.207864
39.961055,-105.207903
39.961200,-105.215845
39.961497,-105.271757
39.961527,-105.206712
39.961536,-105.206712
39.961588,-105.264206
39.961677,-105.210762
39.962238,-105.299309
39.962258,-105.299156
39.962369,-105.210137
39.962480,-105.210198
39.962544,-105.210106
39.962544,-105.300362
39.962713,-105.208931
39.962713,-105.208939
39.962925,-105.208550
39.962925,-105.208559
39.962927,-105.208564
39.963022,-105.278084
39.963047,-105.314737
39.963052,-105.213045
39.963458,-105.302339
39.963480,-105.302314
39.963488,-105.302342
39.963580,-105.302712
39.963836,-105.284417
39.963977,-105.289184
39.964144,-105.207039
39.964150,-105.207017
39.964255,-105.291564
39.964422,-105.304145
39.964427,-105.304145
39.964519,-105.285881
39.964538,-105.285889
39.964538,-105.285912
39.964602,-105.206703
39.964677,-105.212303
39.964730,-105.202187
39.965022,-105.298998
39.966097,-105.267687
39.966258,-105.196373
39.966266,-105.306648
39.966480,-105.269944
39.966655,-105.202050
39.966713,-105.282303
39.966805,-105.282164
39.966808,-105.282212
39.966847,-105.260217
39.966972,-105.203798
39.967080,-105.188137
39.967105,-105.188190
39.967125,-105.192567
39.967133,-105.316117
39.967187,-105.188255
39.967561,-105.207206
39.967665,-105.234091
39.967769,-105.202231
39.967872,-105.225989
39.967894,-105.201470
39.967913,-105.199745
39.967922,-105.280389
39.967927,-105.199745
39.967952,-105.280420
39.968421,-105.260052
39.968683,-105.263170
39.969448,-105.143333
39.969555,-105.145339
39.969691,-105.311089
39.970508,-105.202081
39.970538,-105.202095
39.970933,-105.264573
39.971563,-105.213031
39.972041,-105.222695
39.972161,-105.223639
39.972172,-105.309845
39.972244,-105.252159
39.972588,-105.218217
39.973061,-105.272348
39.973136,-105.308503
39.973488,-105.273850
39.973488,-105.306962
39.973491,-105.273850
39.973788,-105.309778
39.973808,-105.309800
39.973819,-105.309806
39.973913,-105.306381
39.973913,-105.306403
39.973919,-105.306389
39.974236,-105.213953
39.974283,-105.238073
39.974291,-105.214531
39.974300,-105.214539
39.974365,-105.282862
39.974415,-105.273056
39.974587,-105.267026
39.974738,-105.286348
39.974750,-105.286392
39.974772,-105.286470
39.974819,-105.213731
39.975033,-105.310906
39.975036,-105.310953
39.975138,-105.286148
39.975147,-105.212914
39.975188,-105.308328
39.975308,-105.267489
39.975936,-105.217087
39.975944,-105.217087
39.976127,-105.128495
39.976147,-105.128487
39.976172,-105.215012
39.976258,-105.128509
39.976330,-105.128478
39.976380,-105.283870
39.976752,-105.288278
39.977075,-105.288650
39.977233,-105.278398
39.977252,-105.278406
39.977322,-105.278389
39.977358,-105.279396
39.977383,-105.278473
39.977416,-105.281212
39.977519,-105.276375
39.977536,-105.276803
39.977602,-105.276537
39.977608,-105.276595
39.977611,-105.277009
39.977638,-105.213159
39.977650,-105.282198
39.977663,-105.282250
39.977713,-105.282967
39.977761,-105.275398
39.977766,-105.275353
39.977766,-105.275406
39.977936,-105.281478
39.977944,-105.275148
39.977955,-105.275200
39.977958,-105.275148
39.977977,-105.275253
39.977997,-105.274881
39.978011,-105.275214
39.978019,-105.275214
39.978052,-105.275331
39.978058,-105.275337
39.978058,-105.275375
39.978072,-105.275392
39.978086,-105.275178
39.978088,-105.275481
39.978091,-105.275414
39.978091,-105.275423
39.978111,-105.283256
39.978113,-105.283256
39.978122,-105.276253
39.978122,-105.283248
39.978175,-105.276087
39.978202,-105.282753
39.978219,-105.282762
39.978227,-105.273189
39.978252,-105.276559
39.978261,-105.274781
39.978311,-105.282159
39.978316,-105.274834
39.978364,-105.277656
39.978400,-105.166403
39.978402,-105.166614
39.978405,-105.277625
39.978486,-105.275314
39.978591,-105.282045
39.978630,-105.274881
39.978669,-105.272861
39.978677,-105.281981
39.978691,-105.281953
39.978702,-105.281962
39.978711,-105.281962
39.978719,-105.282028
39.978725,-105.274414
39.978815,-105.454879
39.978816,-105.455772
39.978850,-105.275814
39.978869,-105.275362
39.978911,-105.150800
39.979063,-105.150856
39.979161,-105.275117
39.979183,-105.274681
39.979213,-105.274695
39.979511,-105.130798
39.979733,-105.098350
39.979788,-105.099075
39.979872,-105.273228
39.979958,-105.246842
39.980008,-105.273453
39.980663,-105.211695
39.980836,-105.272567
39.981136,-105.303331
39.981269,-105.217339
39.981444,-105.253503
39.981577,-105.310709
39.981677,-105.213250
39.981838,-105.213212
39.981841,-105.213212
39.981852,-105.213242
39.981855,-105.212687
39.981855,-105.212753
39.981858,-105.213250
39.981902,-105.214050
39.981905,-105.271920
39.981933,-105.291420
39.981936,-105.291450
39.982011,-105.218223
39.982011,-105.291306
39.982130,-105.218353
39.982205,-105.291703
39.982233,-105.266350
39.982402,-105.215453
39.982427,-105.410934
39.982577,-105.109537
39.982738,-105.315948
39.982902,-105.248459
39.982955,-105.248506
39.982955,-105.248512
39.982955,-105.248612
39.982966,-105.248481
39.982972,-105.444748
39.982983,-105.248512
39.982988,-105.248520
39.983047,-105.248734
39.983058,-105.303773
39.983216,-105.248581
39.983219,-105.248512
39.983233,-105.249900
39.983250,-105.248467
39.983269,-105.248450
39.983430,-105.323450
39.983569,-105.268334
39.983913,-105.248856
39.983988,-105.310928
39.983994,-105.310945
39.984008,-105.248825
39.984050,-105.311059
39.984108,-105.311059
39.984113,-105.311064
39.984297,-105.249156
39.984416,-105.232139
39.984444,-105.248289
39.984572,-105.275489
39.984575,-105.248089
39.984602,-105.249145
39.984622,-105.248120
39.984625,-105.286252
39.984694,-105.271417
39.984732,-105.284664
39.984766,-105.268600
39.985200,-105.250470
39.985678,-105.286273
39.985875,-105.250253
39.985980,-105.290475
39.986048,-105.277637
39.986080,-105.278506
39.986083,-105.284187
39.986094,-105.285056
39.986130,-105.284248
39.986311,-105.279954
39.986344,-105.277916
39.986401,-105.276896
39.986502,-105.286164
39.986572,-105.286164
39.986644,-105.286148
39.986655,-105.292218
39.986672,-105.286156
39.986844,-105.238648
39.988333,-105.291939
39.988347,-105.291953
39.988444,-105.291528
39.988444,-105.291642
39.988483,-105.220139
39.988952,-105.291170
39.989083,-105.291170
39.989097,-105.291175
39.989102,-105.291170
39.989105,-105.291131
39.989113,-105.291131
39.989113,-105.291139
39.989119,-105.291131
39.989136,-105.291145
39.989313,-105.276825
39.989447,-105.290353
39.989549,-105.291101
39.989650,-105.428048
39.989677,-105.293887
39.989727,-105.294264
39.989869,-105.290909
39.990177,-105.287078
39.990252,-105.292189
39.990277,-105.292181
39.990291,-105.290398
39.990291,-105.290445
39.990330,-105.292000
39.990344,-105.292237
39.990438,-105.292262
39.990441,-105.292242
39.990477,-105.320687
39.990486,-105.121135
39.990488,-105.320717
39.990519,-105.320612
39.990566,-105.289856
39.990669,-105.262520
39.990677,-105.290062
39.990697,-105.290070
39.990700,-105.120824
39.990894,-105.287078
39.990952,-105.291745
39.991002,-105.238481
39.991002,-105.291650
39.991008,-105.319673
39.991080,-105.291603
39.991185,-105.120137
39.991513,-105.319665
39.991597,-105.266381
39.991600,-105.319995
39.991621,-105.319447
39.991672,-105.319648
39.991769,-105.291289
39.991813,-105.290620
39.991855,-105.287575
39.991919,-105.287673
39.992380,-105.108270
39.992447,-105.108284
39.992519,-105.261537
39.992594,-105.114306
39.993072,-105.289117
39.993183,-105.217645
39.993202,-105.217623
39.993213,-105.217623
39.993314,-105.113250
39.993363,-105.287823
39.993404,-105.288902
39.993476,-105.308313
39.993558,-105.288156
39.993611,-105.288223
39.993626,-105.283720
39.993717,-105.287722
39.993977,-105.215470
39.994097,-105.294831
39.994105,-105.272317
39.994350,-105.263564
39.994355,-105.263573
39.994386,-105.217209
39.994527,-105.214698
39.994530,-105.214692
39.994544,-105.263870
39.994572,-105.263962
39.994586,-105.308014
39.994627,-105.263987
39.994627,-105.264045
39.994633,-105.264014
39.994638,-105.264023
39.994641,-105.213653
39.994644,-105.263887
39.994655,-105.263970
39.994666,-105.264153
39.994677,-105.263389
39.994686,-105.263948
39.994694,-105.264106
39.994695,-105.202846
39.994705,-105.264223
39.994708,-105.264223
39.994713,-105.264223
39.994719,-105.307900
39.994725,-105.264114
39.994725,-105.264275
39.994725,-105.264281
39.994727,-105.264289
39.994747,-105.264367
39.994780,-105.263556
39.994791,-105.307975
39.994826,-105.282980
39.994830,-105.259620
39.994866,-105.281823
39.994872,-105.308242
39.994877,-105.307945
39.994941,-105.292887
39.995011,-105.308023
39.995024,-105.287196
39.995033,-105.293728
39.995114,-105.117048
39.995147,-105.308120
39.995163,-105.285453
39.995175,-105.308434
39.995213,-105.282587
39.995216,-105.308281
39.995338,-105.284195
39.995383,-105.284187
39.995402,-105.308075
39.995408,-105.308075
39.995435,-105.287100
39.995438,-105.308089
39.995444,-105.307939
39.995491,-105.261025
39.995583,-105.291923
39.995616,-105.261895
39.995619,-105.284662
39.995658,-105.308114
39.995680,-105.284256
39.995744,-105.261970
39.995758,-105.261856
39.995797,-105.261917
39.995813,-105.262031
39.995827,-105.308159
39.995844,-105.284945
39.995844,-105.286217
39.995852,-105.308212
39.995872,-105.308259
39.995930,-105.308228
39.995961,-105.308212
39.996027,-105.262087
39.996063,-105.286987
39.996094,-105.291912
39.996130,-105.308206
39.996236,-105.308106
39.996269,-105.308128
39.996297,-105.308075
39.996300,-105.114975
39.996319,-105.308098
39.996341,-105.115048
39.996391,-105.289364
39.996491,-105.290498
39.996575,-105.131745
39.996605,-105.131759
39.996619,-105.131723
39.996619,-105.131784
39.996619,-105.131798
39.996627,-105.131789
39.996627,-105.131806
39.996630,-105.131706
39.996630,-105.131814
39.996630,-105.131837
39.996647,-105.131775
39.996658,-105.309212
39.996661,-105.131684
39.996666,-105.131737
39.996669,-105.131737
39.996677,-105.131692
39.996677,-105.131737
39.996677,-105.131828
39.996677,-105.131898
39.996708,-105.288703
39.996752,-105.131928
39.996761,-105.287770
39.996791,-105.131745
39.996816,-105.109752
39.996819,-105.287742
39.996844,-105.131798
39.996880,-105.131670
39.996972,-105.114258
39.997044,-105.285439
39.997055,-105.114350
39.997062,-105.198115
39.997105,-105.113914
39.997169,-105.114097
39.997202,-105.285645
39.997208,-105.293687
39.997238,-105.285806
39.997261,-105.294464
39.997266,-105.285703
39.997276,-105.112938
39.997292,-105.282969
39.997300,-105.295762
39.997305,-105.285959
39.997338,-105.292867
39.997341,-105.294534
39.997380,-105.294525
39.997383,-105.285981
39.997455,-105.296975
39.997463,-105.296975
39.997506,-105.114269
39.997569,-105.291520
39.997569,-105.294037
39.997580,-105.294556
39.997611,-105.294006
39.997720,-105.280126
39.997802,-105.285003
39.998061,-105.297631
39.998066,-105.298059
39.998072,-105.298073
39.998077,-105.298064
39.998080,-105.297578
39.998086,-105.298103
39.998094,-105.297562
39.998113,-105.299781
39.998138,-105.295831
39.998141,-105.295770
39.998211,-105.299789
39.998211,-105.299806
39.998219,-105.295806
39.998261,-105.295814
39.998272,-105.296028
39.998328,-105.284300
39.998369,-105.286467
39.998486,-105.280687
39.998555,-105.281084
39.998632,-105.291511
39.998652,-105.215256
39.998652,-105.282042
39.998688,-105.282959
39.998694,-105.282959
39.998700,-105.280770
39.998705,-105.282906
39.998713,-105.309862
39.998816,-105.282906
39.998899,-105.215131
39.998905,-105.282739
39.998938,-105.255264
39.998955,-105.255431
39.998972,-105.291214
39.998972,-105.291223
39.998972,-105.296078
39.998977,-105.282981
39.999011,-105.215478
39.999019,-105.215142
39.999044,-105.307006
39.999047,-105.306992
39.999053,-105.258264
39.999117,-105.284814
39.999313,-105.309138
39.999427,-105.282975
39.999461,-105.264353
39.999466,-105.308792
39.999586,-105.289414
39.999675,-105.281120
39.999733,-105.296356
39.999783,-105.283151
39.999794,-105.283242
39.999805,-105.283189
39.999805,-105.283220
39.999808,-105.283181
39.999825,-105.285400
39.999862,-105.308485
39.999863,-105.285395
39.999880,-105.301537
39.999886,-105.262803
39.999905,-105.301498
39.999955,-105.291445
40.000030,-105.280181
40.000044,-105.322792
40.000102,-105.301195
40.000277,-105.142223
40.000355,-105.301073
40.000388,-105.313173
40.000391,-105.313178
40.000397,-105.313120
40.000408,-105.306153
40.000408,-105.313164
40.000411,-105.313173
40.000419,-105.313142
40.000422,-105.313173
40.000647,-105.262714
40.000663,-105.262737
40.000911,-105.299148
40.000927,-105.307442
40.001295,-105.295897
40.001338,-105.261703
40.001341,-105.307359
40.001355,-105.305939
40.001358,-105.307273
40.001372,-105.307289
40.001372,-105.307298
