latitude,longitude
54024777040,22044177@N08,240921-Beast-53-_R5_2369,5576432,16,40.155638,-105.129075
54023434027,22044177@N08,240921-Beast-6-_R5_1968,5576432,16,40.155638,-105.129075
54023433937,22044177@N08,240921-Beast-4-_R5_1959,5576432,16,40.155638,-105.129075
54024775020,22044177@N08,240921-Beast-14-_R5_2062,5576432,16,40.155638,-105.129075
54023424582,22044177@N08,240921-Beast-132-_R5_1721,5576432,16,40.155638,-105.129075
54023423852,22044177@N08,240921-Beast-112-_R5_1616,5576432,16,40.155638,-105.129075
54023423772,22044177@N08,240921-Beast-113-XR6_0004,5576432,16,40.155638,-105.129075
54024553653,22044177@N08,240921-Beast-111-_R5_1611,5576432,16,40.155638,-105.129075
54024553383,22044177@N08,240921-Beast-102-_R5_1540,5576432,16,40.155638,-105.129075
54023423422,22044177@N08,240921-Beast-101-_R5_1532,5576432,16,40.155638,-105.129075
54024764965,22044177@N08,240921-Beast-94-_R5_1507,5576432,16,40.155638,-105.129075
54024552708,22044177@N08,240921-Beast-86-_R5_1459,5576432,16,40.155638,-105.129075
54024316781,22044177@N08,240921-Beast-83-_R5_1413,5576432,16,40.155638,-105.129075
54024316736,22044177@N08,240921-Beast-82-_R5_1408,5576432,16,40.155638,-105.129075
54023422297,22044177@N08,240921-Beast-74-_R5_1351,5576432,16,40.155638,-105.129075
54024552058,22044177@N08,240921-Beast-66-_R5_1300,5576432,16,40.155638,-105.129075
54024763805,22044177@N08,240921-Beast-63-_R5_1290,5576432,16,40.155638,-105.129075
54024315756,22044177@N08,240921-Beast-56-_R5_1262,5576432,16,40.155638,-105.129075
54024551533,22044177@N08,240921-Beast-53-_R5_1237,5576432,16,40.155638,-105.129075
54024551278,22044177@N08,240921-Beast-47-_R5_1202,5576432,16,40.155638,-105.129075
54024650194,22044177@N08,240921-Beast-43-_R5_1159,5576432,16,40.155638,-105.129075
54023420537,22044177@N08,240921-Beast-36-_R5_1096,5576432,16,40.155638,-105.129075
54023419977,22044177@N08,240921-Beast-28-_R5_1062,5576432,16,40.155638,-105.129075
54024761585,22044177@N08,240921-Beast-24-_R5_1051,5576432,16,40.155638,-105.129075
54024313806,22044177@N08,240921-Beast-21-_R5_1041,5576432,16,40.155638,-105.129075
54024761270,22044177@N08,240921-Beast-17-_R5_1032,5576432,16,40.155638,-105.129075
54024648399,22044177@N08,240921-Beast-11-_R5_1007,5576432,16,40.155638,-105.129075
54024549138,22044177@N08,240921-Beast-9-_R5_1002,5576432,16,40.155638,-105.129075
54023419267,22044177@N08,240921-Beast-6-_R5_0990,5576432,16,40.155638,-105.129075
54024548568,22044177@N08,240921-Beast-134-_R5_1735,5576432,16,40.155638,-105.129075
54023418677,22044177@N08,240921-Beast-137-_R5_1772,5576432,16,40.155638,-105.129075
54024760285,22044177@N08,240921-Beast-141-_R5_1802,5576432,16,40.155638,-105.129075
54024547993,22044177@N08,240921-Beast-145-_R5_1843,5576432,16,40.155638,-105.129075
54024312141,22044177@N08,240921-Beast-148-_R5_1879,5576432,16,40.155638,-105.129075
54024759835,22044177@N08,240921-Beast-149-_R5_1890,5576432,16,40.155638,-105.129075
54023413752,22044177@N08,240921-Beast-140-_R5_0710,5576432,16,40.155638,-105.129075
54024543178,22044177@N08,240921-Beast-129-_R5_0646,5576432,16,40.155638,-105.129075
54023412957,22044177@N08,240921-Beast-115-_R5_0576,5576432,16,40.155638,-105.129075
54024755070,22044177@N08,240921-Beast-114-_R5_0571,5576432,16,40.155638,-105.129075
54023412782,22044177@N08,240921-Beast-111-_R5_0560,5576432,16,40.155638,-105.129075
54024753735,22044177@N08,240921-Beast-76-_R5_0406,5576432,16,40.155638,-105.129075
54024541073,22044177@N08,240921-Beast-67-_R5_0351,5576432,16,40.155638,-105.129075
54024304936,22044177@N08,240921-Beast-49-_R5_0231,5576432,16,40.155638,-105.129075
54024752880,22044177@N08,240921-Beast-43-_R5_0207,5576432,16,40.155638,-105.129075
54024752850,22044177@N08,240921-Beast-42-_R5_0205,5576432,16,40.155638,-105.129075
54023410587,22044177@N08,240921-Beast-41-_R5_0201,5576432,16,40.155638,-105.129075
54023409802,22044177@N08,240921-Beast-13-_R5_0027,5576432,16,40.155638,-105.129075
54024539328,22044177@N08,240921-Beast-6-_R5_0008,5576432,16,40.155638,-105.129075
54023409637,22044177@N08,240921-Beast-4-_R5_0006,5576432,16,40.155638,-105.129075
54023408402,22044177@N08,240921-Beast-178-_R5_0927,5576432,16,40.155638,-105.129075
54024637564,22044177@N08,240921-Beast-94-_R5_0476,5576432,16,40.155638,-105.129075
54012424549,15913966@N03,Heart of Gold,5580773,16,40.140372,-105.484864
54011645146,201500804@N06,IMG_4871,5574991,16,40.012397,-105.275545
54011645046,201500804@N06,IMG_4879,5574991,16,40.012383,-105.275545
