Latitude,Longitude
40.0053873,-105.2687633
40.0075028,-105.2618861
40.013952,-105.281769
40.0053084,-105.2564568
39.9968759,-105.2505982
39.9988852,-105.2504718
40.0144784,-105.2684903
40.0142329,-105.2670571
40.0003862,-105.2535062
40.0102427,-105.2611113
40.0003087,-105.2533627
40.0194215,-105.2794507
40.0163441,-105.2601509
40.0158422,-105.2827189
40.0192048,-105.2774254
40.0218226,-105.2558498
40.017548,-105.25649
40.0162609,-105.2616684
40.01924,-105.259901
40.018351,-105.2786591
40.0164439,-105.2565496
40.0154553,-105.277204
40.01901239999999,-105.2752075
40.016533,-105.282066
40.0155973,-105.2578463
40.0192877,-105.2611921
40.01609859999999,-105.2548609
40.0170526,-105.2765103
40.01781459999999,-105.2817688
40.019706,-105.259863
40.0168479,-105.2526961
40.021149,-105.26262
40.02392700000001,-105.2559579
40.01869579999999,-105.2598486
40.0246291,-105.2576485
40.0152371,-105.2616836
40.0192877,-105.2802725
40.0185804,-105.2633928
40.026365,-105.281491
40.0187604,-105.2790604
40.0192049,-105.2724745
40.0170581,-105.2616392
40.0231495,-105.2611647
40.0172963,-105.2835281
40.0192505,-105.2797886
40.0144593,-105.2887452
40.0220219,-105.2548433
40.01532359999999,-105.2566784
40.01493670000001,-105.2641251
40.0284454,-105.2576556
40.020506,-105.2510531
40.01398259999999,-105.2484387
40.0187192,-105.2530016
40.0235413,-105.2543452
40.0179,-105.260809
40.021671,-105.2505985
40.033897,-105.257597
40.03488850000001,-105.2598411
40.03237499999999,-105.280471
40.0300325,-105.2574735
40.0352953,-105.2558724
40.03317850000001,-105.2592424
40.0449037,-105.2681772
40.02631149999999,-105.2814091
40.0197821,-105.2747087
40.0308143,-105.2575975
40.02512979999999,-105.258816
40.03451429999999,-105.2540638
40.03053329999999,-105.2460443
40.02354919999999,-105.2592334
40.0258252,-105.2567432
40.0611773,-105.2829467
40.05866700000001,-105.2723479
40.0629531,-105.2793243
40.0474597,-105.2804207
40.05894869999999,-105.280673
40.05438350000001,-105.2849547
40.057878,-105.2818614
40.0619923,-105.2764537
40.0625956,-105.282616
40.0570506,-105.2817824
40.0577,-105.2829006
40.05555560000001,-105.2827778
40.051625,-105.274246
40.05844219999999,-105.2795919
40.059449,-105.28189
40.0577684,-105.2818511
40.0571531,-105.2818486
40.0474116,-105.2812447
40.0607349,-105.2641178
40.06205300000001,-105.2818644
40.0584715,-105.2777082
40.0354944,-105.283971
40.0459408,-105.2599903
40.0428729,-105.2576119
40.058067,-105.281684
40.05588999999999,-105.28076
40.0620995,-105.2779097
40.037523,-105.260161
40.0382499,-105.2576333
40.0662165,-105.2638986
40.0357638,-105.2601013
40.03533129999999,-105.2602617
40.0616441,-105.2789987
40.0600388,-105.2769014
40.045389,-105.2816199
40.0565414,-105.2818507
40.03578650000001,-105.2603331
40.058643,-105.280191
40.056764,-105.2742717
40.06073110000001,-105.2777974
40.0496059,-105.2814723
40.0513181,-105.2617824
40.0469151,-105.2763379
40.0408204,-105.2507178
40.0557015,-105.2666012
40.0511731,-105.263661
40.0352367,-105.2566795
40.0375097,-105.2525236
40.0373573,-105.2589771
40.0353432,-105.2601886
40.03603259999999,-105.2541755
40.0341798,-105.2592073
40.0373723,-105.2547385
40.0668478,-105.2792569
40.06329709999999,-105.2841318
40.0611951,-105.2847475
40.0617484,-105.2786803
40.059719,-105.281961
40.0663262,-105.2855201
40.0638741,-105.283531
40.0597577,-105.2813491
40.0607154,-105.2780669
40.0605841,-105.2779147
40.0624371,-105.288259
40.0594914,-105.2814108
40.0641272,-105.2827274
40.0658267,-105.2840893
40.06156199999999,-105.277046
40.0630835,-105.2841712
40.0594796,-105.2816028
40.0626246,-105.2787675
40.064896,-105.283158
40.06395229999999,-105.2830117
40.0605705,-105.2641664
40.06034319999999,-105.279287
40.0562741,-105.271358
40.08075669999999,-105.2810294
40.0801272,-105.2817235
40.10079289999999,-105.2851857
40.0728302,-105.282196
40.0763967,-105.2782381
40.08079780000001,-105.2810618
40.08028970000001,-105.2804322
40.080816,-105.2815638
40.07966069999999,-105.2793857
40.090181,-105.2625162
40.08013990000001,-105.2628073
40.0798411,-105.263093
40.07989239999999,-105.262758
40.10183359999999,-105.2758006
40.10079289999999,-105.2851856
40.072783,-105.283001
40.1005896,-105.2869928
40.1025856,-105.2602817
40.09652270000001,-105.2514907
40.09656519999999,-105.2514947
40.0773556,-105.2516629
40.1051179,-105.2657711
40.1043363,-105.2833557
40.1101026,-105.2819782
40.11227179999999,-105.281437
40.1050003,-105.2606466
40.11601100000001,-105.2584521
40.1085351,-105.2977892
40.1073387,-105.247048
40.13330139999999,-105.282729
40.13036,-105.2644186
40.12973429999999,-105.2634217
40.1327172,-105.2893521
40.1381773,-105.2633787
40.1316017,-105.2809018
40.1309003,-105.2691747
40.124484,-105.2885745
40.1295283,-105.2634384
40.1238325,-105.2601894
40.1306686,-105.2632166
40.1319243,-105.2859088
40.1244773,-105.2905502
40.1297912,-105.2894428
40.12575469999999,-105.2558917
40.1364789,-105.2633877
40.1185442,-105.2436597
40.1407768,-105.2831689
40.1449834,-105.2630841
40.13292099999999,-105.2952
40.1413448,-105.2862452
40.1455344,-105.2831074
40.14542189999999,-105.2844833
40.1458291,-105.2849025
40.1476796,-105.2507613
40.1639638,-105.2687681
40.16446399999999,-105.269665
40.18907599999999,-105.2803604
40.21070479999999,-105.2879356
40.2021298,-105.2761695
40.21112369999999,-105.2728388
40.1971058,-105.250969
40.2043538,-105.2483484
