latitude,longitude
40.008091,-105.276620
39.958055,-105.048070
39.753177,-105.226712
39.753277,-105.226781
39.858580,-105.061225
39.996772,-105.090295
40.147552,-105.128259
40.163686,-105.159456
40.151550,-105.037942
40.151458,-105.037378
40.189277,-105.072120
40.164333,-105.160417
39.929908,-105.290445
39.929680,-105.286392
39.930113,-105.280731
39.927608,-105.291573
39.799510,-105.512630
40.010927,-105.252853
39.914772,-105.537350
39.928888,-105.421028
39.958416,-105.047703
39.958313,-105.047687
39.958313,-105.047687
39.958066,-105.047534
39.958369,-105.047723
39.958127,-105.048139
39.958163,-105.048114
39.958125,-105.048084
39.751366,-105.223045
40.052258,-105.074539
39.794272,-105.153350
40.008206,-105.269343
40.004886,-105.262520
40.004673,-105.265996
40.009653,-105.271661
40.005823,-105.271360
40.017689,-105.281424
40.008650,-105.272047
39.801555,-105.081178
39.876575,-105.116006
39.753161,-105.226625
39.753161,-105.226625
39.752994,-105.228073
39.753161,-105.226625
39.816988,-105.218381
39.815938,-105.218525
39.815088,-105.217067
39.816138,-105.217103
39.816091,-105.217076
39.816086,-105.217053
39.815113,-105.216970
39.815197,-105.217106
39.816105,-105.217145
39.749386,-105.224545
39.749380,-105.224384
39.749236,-105.224567
39.883066,-105.099748
39.883013,-105.099581
39.812838,-105.265870
39.756022,-105.221909
39.753261,-105.235200
39.754336,-105.233659
39.745383,-105.238992
39.744438,-105.239114
39.733580,-105.238573
39.752483,-105.228978
39.752297,-105.228920
39.752294,-105.228892
39.752047,-105.229784
39.752083,-105.229817
39.752063,-105.229906
39.752063,-105.229906
39.752305,-105.228928
39.752394,-105.229014
39.749363,-105.224498
39.749266,-105.224409
39.749236,-105.224567
39.820567,-105.066311
39.820600,-105.066289
39.794347,-105.153381
40.152448,-105.297743
40.046294,-105.075973
39.794250,-105.153350
39.752719,-105.228028
39.752655,-105.228056
39.753330,-105.226287
39.794422,-105.153298
40.155638,-105.129075
40.155638,-105.129075
40.155638,-105.129075
40.155638,-105.129075
40.155638,-105.129075
40.155638,-105.129075
40.155638,-105.129075
40.155638,-105.129075
40.155638,-105.129075
40.155638,-105.129075
40.155638,-105.129075
40.155638,-105.129075
40.155638,-105.129075
40.155638,-105.129075
40.155638,-105.129075
40.155638,-105.129075
40.155638,-105.129075
40.155638,-105.129075
40.155638,-105.129075
40.155638,-105.129075
40.155638,-105.129075
40.155638,-105.129075
40.155638,-105.129075
40.155638,-105.129075
40.155638,-105.129075
40.155638,-105.129075
40.155638,-105.129075
40.155638,-105.129075
40.155638,-105.129075
40.155638,-105.129075
40.155638,-105.129075
40.155638,-105.129075
40.155638,-105.129075
40.155638,-105.129075
40.155638,-105.129075
40.155638,-105.129075
40.155638,-105.129075
40.155638,-105.129075
40.155638,-105.129075
40.155638,-105.129075
40.155638,-105.129075
40.155638,-105.129075
39.849861,-105.089675
39.849950,-105.089589
39.849955,-105.089689
39.849888,-105.089670
39.849911,-105.089598
40.140372,-105.484864
40.012397,-105.275545
39.861180,-105.259973
39.868033,-104.988473
39.750506,-105.248830
39.989586,-105.091514
39.880547,-105.074464
39.912723,-105.476185
39.765797,-105.208084
39.752641,-105.228639
39.751800,-105.229887
39.751766,-105.229798
39.909291,-105.283387
40.009942,-105.052747
39.996733,-105.533745
40.009694,-105.266695
39.742747,-105.211156
39.742716,-105.210903
39.742705,-105.211064
39.763841,-105.207984
39.983943,-105.523606
40.017433,-105.269828
39.804836,-105.221206
39.804836,-105.221206
39.804836,-105.221206
39.804836,-105.221206
39.804836,-105.221206
39.804836,-105.221206
39.804836,-105.221206
39.804836,-105.221206
40.040002,-105.189853
40.065808,-105.202239
40.066027,-105.202339
40.066024,-105.202370
40.065886,-105.202448
40.065911,-105.202531
39.800016,-105.123714
39.809400,-105.173492
39.809291,-105.173339
39.809363,-105.173456
39.809302,-105.173400
39.809363,-105.173456
39.878072,-105.284539
40.194711,-105.527870
40.194733,-105.526620
40.046241,-105.075884
40.155638,-105.129075
40.155638,-105.129075
40.155638,-105.129075
40.155638,-105.129075
40.155638,-105.129075
40.155638,-105.129075
40.155638,-105.129075
40.155638,-105.129075
40.155638,-105.129075
40.155638,-105.129075
40.155638,-105.129075
40.155638,-105.129075
40.155638,-105.129075
40.155638,-105.129075
40.155638,-105.129075
40.155638,-105.129075
40.155638,-105.129075
40.155638,-105.129075
40.155638,-105.129075
40.155638,-105.129075
40.155638,-105.129075
40.155638,-105.129075
40.155638,-105.129075
40.155638,-105.129075
40.155638,-105.129075
40.155638,-105.129075
40.155638,-105.129075
40.155638,-105.129075
40.155638,-105.129075
40.155638,-105.129075
40.155638,-105.129075
40.155638,-105.129075
40.155638,-105.129075
40.155638,-105.129075
40.155638,-105.129075
40.155638,-105.129075
40.155638,-105.129075
40.155638,-105.129075
40.155638,-105.129075
40.155638,-105.129075
40.155638,-105.129075
40.155638,-105.129075
40.155638,-105.129075
40.155638,-105.129075
40.155638,-105.129075
40.155638,-105.129075
40.155638,-105.129075
40.155638,-105.129075
40.155638,-105.129075
40.155638,-105.129075
40.155638,-105.129075
40.155638,-105.129075
40.155638,-105.129075
40.155638,-105.129075
40.155638,-105.129075
40.155638,-105.129075
40.155638,-105.129075
40.155638,-105.129075
40.155638,-105.129075
40.155638,-105.129075
40.155638,-105.129075
40.155638,-105.129075
40.155638,-105.129075
40.155638,-105.129075
40.155638,-105.129075
40.155638,-105.129075
40.155638,-105.129075
